Project ID,Funding Completion Year,Project Leader,Project Title,Fellowship Recipient,Fellowship Type
FT100100923,2014,McCarthy,Resource allocation for efficient environmental management,Michael A McCarthy,FT
FT100100928,2014,Arima,Benefits of blood pressure lowering to combat cardiovascular disease,Hisatomi Arima,FT
FT100100952,2014,Kowalski,"Quasi-subtractive varieties: a unified framework for substructural, modal and quantum logic",Tomasz S Kowalski,FT
FT100100953,2014,Tuthill,Imaging exoplanets with advanced spaceborne photonics,Peter G Tuthill,FT
FT100100956,2014,Li,Interface engineering of complex oxide heterostructures for high efficiency thermoelectric energy conversion,Sean S Li,FT
FT100100966,2014,Andrews,How appetite-suppressing brain cells maintain normal function and prevent the development of obesity,Zane Andrews,FT
FT100100970,2014,Vinu,Design of novel nanoporous semiconductor materials for clean environment and energy,Ajayan Vinu,FT
FT100100971,2014,Zhu,Novel data mining techniques for complex network analysis and control,Xingquan Zhu,FT
FT100100976,2014,Copland,Optimising how the brain processes language in healthy and neurological populations,David A Copland,FT
FT100100990,2014,Schofield,The Limits of maritime jurisdiction: overcoming uncertainties and safeguarding Australia's interests,Clive H Schofield,FT
FT100100991,2014,Lane,New directions for nuclear structure research in Australia,Gregory J Lane,FT
FT100101003,2014,Manderson,The sight of justice: images and the rule of law,Desmond R Manderson,FT
FT100101004,2014,Heupel,Changing ocean temperatures and movements of marine predators: the performance of marine protected areas in a warming ocean,Michelle R Heupel,FT
FT100101018,2014,Davies,Building child health through maternal wellbeing,Michael J Davies,FT
FT110100007,2015,Donald,Migration and mobility: the question of childhood in Chinese and European cinema since 1945,Stephanie J Donald,FT
FT110100019,2015,Casey,Performing nations and cultures: rethinking authenticity in the performing arts,Maryrose Casey,FT
FT110100034,2015,Yu,Computational enzymology: exploring the free energy landscape of enzymatic catalysis,Haibo Yu,FT
FT110100037,2015,Miroshnichenko,Resonant nanophotonics: tailoring resonant interaction of light with nanoclusters,Andrey E Miroshnichenko,FT
FT110100041,2015,Kahn,"The natural history of media: aesthetics, nature and communications technology, from telegraphy to Google Earth",Douglas Kahn,FT
FT110100043,2015,Rafferty,"Risk shifting, retirement and low-paid work",Michael Rafferty,FT
FT110100046,2015,Lowe,Advanced macromolecular engineering: novel approaches to self-directed assembly and vesicle formation,Andrew B Lowe,FT
FT110100054,2015,Whittaker,"Borders, babies and biotechnologies: cross border reproductive travel in Asia and Australia",Andrea M Whittaker,FT
FT110100057,2015,Letnic,Revealing how top predators maintain healthy balanced ecosystems,Mike I Letnic,FT
FT110100064,2015,Ostrovskaya,Nonlinear polaritonics: harnessing collective behaviour of half-light half-matter,Elena A Ostrovskaya,FT
FT110100065,2015,Wanless,Towards the prime power conjecture,Ian M Wanless,FT
FT110100067,2015,Collins,Iron - a solution for uranium resource recovery and pollution response,Richard N Collins,FT
FT110100070,2015,Piazolo,Flow characteristics of lower crustal rocks: developing a toolbox to improve geodynamic models,Sandra Piazolo,FT
FT110100072,2015,Tan,Selective area nano-epitaxy,Hark H Tan,FT
FT110100075,2015,Hill,Using high performance computing to probe the genesis of cardiac arrhythmias,Adam P Hill,FT
FT110100078,2015,Rosser,Realising socio-economic rights: law and the politics of access to public services in Indonesia,Andrew J Rosser,FT
FT110100082,2015,Buhl,"From individuals to mass organisation: aggregation, synchronisation and collective movement in locusts",Jerome Buhl,FT
FT110100083,2015,Jimmieson,Supervisor strategies for managing employee stress and strain: a national approach to psychosocial risk management,Nerina L Jimmieson,FT
FT110100084,2015,Spencer,Developmental programming of adult stress responses: early life nutrition permanently alters stress and immune function,Sarah J Spencer,FT
FT110100088,2015,Hester,Examining the neural mechanisms underlying cognitive control and its application to clinical syndromes featuring dyscontrol,Robert L Hester,FT
FT110100097,2015,Hilliard,Molecules and mechanisms regulating axonal degeneration and regeneration in Caenorhabditis elegans neurons,Massimo A Hilliard,FT
FT110100099,2015,Harmer-Bassell,The microbe factory: a novel approach to benign minerals processing,Sarah L Harmer-Bassell,FT
FT110100105,2015,Baer,Linking evolutionary and molecular biology to safeguard Australian honeybees,Boris C Baer,FT
FT110100108,2015,Crocker,The galactic centre: a laboratory for starburst galaxies,Roland M Crocker,FT
FT110100110,2015,Lewis,What counts is what is counted: performance measurement and its consequences,Jennifer M Lewis,FT
FT110100112,2015,Bailey,Smart comparison and assessment of prediction models for better health using next generation data mining,James Bailey,FT
FT110100114,2015,Gelber,Freedom of speech in the post 9/11 era,Katharine P Gelber,FT
FT110100116,2015,Canning,Optical fibre nanophotonics for sensing,John Canning,FT
FT110100121,2015,Saul,The emerging international law of terrorism,Ben Saul,FT
FT110100130,2015,Johnston,Sea-level rise as a driver for arsenic mobilisation: unravelling the fundamental hydro-geochemical controls,Scott G Johnston,FT
FT110100132,2015,Corbould,Talking slavery in the new deal: re-examining the origins of American social history,Clare Corbould,FT
FT110100150,2015,Clifford,Parallel and generative binding in human visual cortex,Colin W Clifford,FT
FT110100151,2015,Newell,Adapting cognition to a changing climate,Benjamin R Newell,FT
FT110100152,2015,Bhosale,The development of yoctowells on magnetic nanoparticles as both tiny chemical reactors and biological models,Sheshanath V Bhosale,FT
FT110100166,2015,Klein,Regenerating articular cartilage with smart hydrogels and fabrication technologies,Travis J Klein,FT
FT110100169,2015,Babon,Inhibiting pathological signalling in haematopoietic disease,Jeffrey J Babon,FT
FT110100170,2015,Kim,Development of a solid nitrogen cooled magnesium diboride (MgB2) magnet for persistent-mode operation,Jung Ho Kim,FT
FT110100174,2015,Wernberg,Climatic forcing of ecological function in temperate marine habitats: bridging the gaps,Thomas Wernberg,FT
FT110100176,2015,Davies,Investigating the molecular mechanisms underlying non-visual photoreception and their implications in the treatment of human neurological disease,Wayne L Davies,FT
FT110100178,2015,Elder,Algorithmic and computational advances in geometric group theory,Murray J Elder,FT
FT110100185,2015,Poulsen,Development of small molecule primary sulfonamides as new drugs for malaria,Sally-Ann Poulsen,FT
FT110100188,2015,Ridley,"Group dynamics, Allee effects and population regulation in cooperative breeders",Amanda R Ridley,FT
FT110100191,2015,Fisher,The role of life history and food supply in the extinction of carnivorous marsupials,Diana O Fisher,FT
FT110100195,2015,Johnson,New high-performance iterative error correction codes,Sarah J Johnson,FT
FT110100198,2015,Maddox,"Religion, state and social inclusion: lessons from schools in three countries",Marion Maddox,FT
FT110100199,2015,Drew,Enhancing our understanding of metallochemistry in neurobiology with modern electron paramagnetic resonance (EPR) spectroscopy,Simon C Drew,FT
FT110100200,2015,Setterlund,Vesicles stabilised by compressed carbon dioxide as nanoreactors and templates for radical polymerisation,Per B Setterlund,FT
FT110100201,2015,Lowe,Physical processes in complex coastal reef environments: the dynamics of wave- and tide-dominated systems,Ryan J Lowe,FT
FT110100203,2015,Mills,School retention and second chance schooling,Martin D Mills,FT
FT110100207,2015,King,Improving models of West Antarctic glacial isostatic adjustment through a new surface velocity field,Matthew A King,FT
FT110100214,2015,Orford,From famine to food security: the role of international law,Anne M Orford,FT
FT110100216,2015,Namdas,Organic-inorganic hybrid electronic devices and logic circuits,Ebinazar B Namdas,FT
FT110100218,2015,Crack,Understanding the contribution of neuroinflammation in acute and chronic neural injury,Peter J Crack,FT
FT110100223,2015,Borg,The regulation of anti-viral immunity by host and viral proteins,Natalie Borg,FT
FT110100225,2015,Gibson,"Hybrid diamond materials for next generation sensing, biodiagnostic and quantum devices",Brant C Gibson,FT
FT110100226,2015,Daly,Development of disulphide-rich peptides for drug design,Norelle L Daly,FT
FT110100234,2015,Baker,The role of the innate immune response in the asymptomatic nature of viral infections in bats,Michelle L Baker,FT
FT110100236,2015,Liao,The effect of structure and size on the mechanical behaviour of III-V semiconductor nanowires,Xiaozhou Liao,FT
FT110100238,2015,Jetten,A social cure: how multiple social groups are key to health and wellbeing,Jolanda Jetten,FT
FT110100241,2015,Fiorentini,From core to ore: emplacement dynamics of deep-seated nickel sulphide systems,Marco Fiorentini,FT
FT110100242,2015,Millar,Regulation and role of metabolic networks for respiration in plants,Andrew H Millar,FT
FT110100246,2015,Murphy,Ecosystem response to climate and anthropogenic disturbances: implications for greenhouse gas emissions and nutrient cycling,Daniel V Murphy,FT
FT110100249,2015,Mitchell,Lipidomics of vision,Todd W Mitchell,FT
FT110100250,2015,McCaw,"Developing mathematical models of infection and transmission to link biology, epidemiology and public health policy",James McCaw,FT
FT110100254,2015,Hardikar,RNA-based analysis for prediction of islet death in diabetes,Anandwardhan Hardikar,FT
FT110100256,2015,Pender,Players: the lives and work of the actors who created the national theatre of Australia between 1950-2012,Anne Pender,FT
FT110100263,2015,Graham,The hearts of galaxies,Alister W Graham,FT
FT110100265,2015,Johnston,Bridging the interface between nanoengineered materials and biological systems,Angus P Johnston,FT
FT110100272,2015,Free,"The ties that bind: fraudulent groups, collective action and fraud risk",Clinton W Free,FT
FT110100276,2015,Ding,Translational research in osteoarthritis: from epidemiological studies to clinical interventions,Changhai Ding,FT
FT110100283,2015,Belz,Cellular and molecular networks controlling protective immunity,Gabrielle Belz,FT
FT110100284,2015,Thurecht,Traceable theranostics: tools for visualising drug delivery and therapeutic benefit in vivo,Kristofer J Thurecht,FT
FT110100292,2015,Claudianos,The role of synapse development in cognitive disorder,Charles Claudianos,FT
FT110100295,2015,Ireland,Triboelectric separation - fundamentals and practice,Peter M Ireland,FT
FT110100304,2015,Flematti,Discovery of signalling molecules that mediate communication in the environment,Gavin R Flematti,FT
FT110100305,2015,Swaminathan,Optimisation for next generation machine learning,Vishwanathan Swaminathan,FT
FT110100306,2015,Bradshaw,Solving the problems of estimating extinction rates in recent and geological time,Corey J Bradshaw,FT
FT110100310,2015,Tscharke,Virus and host genes and the outcome of infection,David C Tscharke,FT
FT110100316,2015,Chaston,"Wave energy transport, conversion and dissipation in near-Earth space",Christopher C Chaston,FT
FT110100319,2015,Lupton,Extending the frontiers of organocatalysis: new reactions involving nucleophilic carbenes,David W Lupton,FT
FT110100327,2015,Wilhelm,Towards a new understanding of the reproductive system,Dagmar Wilhelm,FT
FT110100328,2015,Sivakumar,Development of a generic catchment classification framework in hydrology,Bellie Sivakumar,FT
FT110100332,2015,Woodruff,Investigating the role of the innate immune complement system in the abnormal development of the central nervous system,Trent M Woodruff,FT
FT110100339,2015,Vercauteren,Homomorphic cryptography: computing on encrypted data,Frederik Vercauteren,FT
FT110100341,2015,Li,Novel graphene-based soft materials for versatile applications,Dan Li,FT
FT110100345,2015,Renzaho,"Reducing the social, economic and health burden associated with obesity-related chronic diseases among socio-economically disadvantaged populations",Andre M Renzaho,FT
FT110100352,2015,Skrzypek,How warm and how wet? New perspectives on paleoclimate records and hydrological regimes in arid zones of Australia,Grzegorz D Skrzypek,FT
FT110100372,2015,Steptoe,A new approach to reversing and preventing immune-mediated diseases,Raymond J Steptoe,FT
FT110100373,2015,Meech,Ageing and the muscle stem cell niche,Robyn Meech,FT
FT110100378,2015,Pryde,Fundamental quantum science for advancing optical quantum technologies,Geoffrey J Pryde,FT
FT110100384,2015,Levin,Gravitational-wave astrophysics of binary black holes,Yuri Levin,FT
FT110100385,2015,Lack,Algebraic categories and categorical algebra,Stephen G Lack,FT
FT110100392,2015,McFerran,A southern hemisphere ground station for the Atomic Clock Ensemble in Space mission,John J McFerran,FT
FT110100411,2015,Qiao,Engineering macromolecular architectures for targeted applications,Greg G Qiao,FT
FT110100418,2015,Bubbio,The quest for the 'I': reaching a better understanding of the self through Hegel and Heidegger,Paolo D Bubbio,FT
FT110100427,2015,Nakashima,Interatomic bonding in aluminium alloys,Philip N Nakashima,FT
FT110100429,2015,Leistner,Holonomy groups and special structures in pseudo-Riemannian geometry,Thomas Leistner,FT
FT110100431,2015,Navarro,How is information organised in the mind? Learning structured mental representations from data,Daniel J Navarro,FT
FT110100432,2015,Hutchins,Environmentally sustainable shipping through improved understanding and management of wall-bounded turbulence,Nicholas Hutchins,FT
FT110100453,2015,Kruuk,Evolution in a changing environment,Loeske E Kruuk,FT
FT110100455,2015,Hutvagner,Dissecting key steps of the miRNA-mediated gene regulation and its implication in immune response and cancer,Gyorgy Hutvagner,FT
FT110100457,2015,Meir,The causes and effects of mortality in tropical Australian trees,Patrick W Meir,FT
FT110100460,2015,Conibeer,Hot carrier solar cells: new approaches and demonstration of devices,Gavin J Conibeer,FT
FT110100463,2015,Torgler,The role of moral sentiments and emotions in human nature: an interdisciplinary empirical approach,Benno Torgler,FT
FT110100475,2015,Karakas,The origin and evolution of heavy elements in the early universe,Amanda I Karakas,FT
FT110100478,2015,Gambin,Single-molecule optofluidics: streamlining high-throughput engineering and analysis of proteins and protein assemblies,Yann Gambin,FT
FT110100483,2015,Morgan,Between social enterprise and social movement: responses to environmental change at the intersection of rights and regulation,Bronwen Morgan,FT
FT110100490,2015,Anderson,Two-dimensional quantum turbulence in superfluid atomic gases,Brian P Anderson,FT
FT110100496,2015,Smith,Genetic dissection of cardiac morphogenesis,Kelly A Smith,FT
FT110100500,2015,Tomkins,Threshold evolution: conceptualising decisions as traits,Joseph L Tomkins,FT
FT110100504,2015,Henderson,"Springer fibres, nilpotent cones and representation theory",Anthony Henderson,FT
FT110100505,2015,Peters,Constrained or strategic? Causes and consequences of variation in self-maintenance in wild birds,Anne-Marie Peters,FT
FT110100511,2015,Williams,Delivering information suitable for studying spatial and temporal variability in benthic habitats using autonomous underwater vehicles,Stefan B Williams,FT
FT110100513,2015,Kielpinski,Broadband quantum networking with trapped ions,David Kielpinski,FT
FT110100523,2015,Seidel,Nanoscale characterisation and manipulation of complex oxide interfaces and topological boundaries,Jan Seidel,FT
FT110100524,2015,Tomlinson,"Divine power in Indigenous Christianity: translation, theology, and Pacific politics",Matthew A Tomlinson,FT
FT110100528,2015,Hemmi,Neuro-ecology: information processing under natural conditions,Jan M Hemmi,FT
FT110100545,2015,Funston,Photonic circuitry from the noble metals: nanocrystal coupling,Alison M Funston,FT
FT110100548,2015,Medland,Elucidating the genetics of attention deficit hyperactivity disorder by integrating pathway and prediction analyses,Sarah E Medland,FT
FT110100557,2015,Huang,Mechanisms and innovative technologies for machining nanoscale multilayered thin film solar panels,Han Huang,FT
FT110100560,2015,Schellart,The Cenozoic tectonic evolution of East and Southeast Asia: interplay between the India-Eurasia collision and the Pacific and Sunda subduction zones,Wouter P Schellart,FT
FT110100572,2015,Edmonds,"Reform in the antipodes: Quaker humanitarians, imperial journeys and early histories of human rights",Penelope C Edmonds,FT
FT110100573,2015,Arthurson,Reconceptualising urban planning and the built form: comparative international policies and evidence to reduce health inequities and social exclusion,Kathy D Arthurson,FT
FT110100576,2015,Evans,How will climate change affect sub-daily precipitation?,Jason P Evans,FT
FT110100585,2015,Verbruggen,Evolutionary dynamics of the algae: understanding adaptive potential under environmental change,Heroen Verbruggen,FT
FT110100586,2015,Ecroyd,Small heat shock proteins: front-line defenders and therapeutic targets,Heath W Ecroyd,FT
FT110100587,2015,Deger,Digital relations: new media in Arnhem Land,Jennifer Deger,FT
FT110100597,2015,Wapstra,"Climate change: bridging the gap between environmental induced phenotypic change, population dynamics, and long-term evolution",Erik Wapstra,FT
FT110100602,2015,Beringer,Vulnerability of Australian savannas to climate change and variability,Jason Beringer,FT
FT110100604,2015,Doron,Recycling modernity: an anthropological study of India's mobile phone repair and recycling economies,Assa Doron,FT
FT110100609,2015,Madin,Integrating biomechanics and ecology: moving from an individual- to population-level understanding of the effects of environmental change,Joshua S Madin,FT
FT110100612,2015,Izgorodina,Towards ab initio molecular dynamics simulations of proton and electron transfer processes,Ekaterina I Izgorodina,FT
FT110100617,2015,Shaw,Twenty-first century urban renewal: rethinking Australian planning and building regulations and their effects on the life of the city,Kate S Shaw,FT
FT110100623,2015,Bradley,Multi-modal virtual microscopy for quantitative diagnostic pathology,Andrew P Bradley,FT
FT110100625,2015,Twomey,Detention: the humanitarian and imperial origins of internment and concentration camps,Christina L Twomey,FT
FT110100629,2015,Zhou,"Expander graphs, isoperimetric numbers, and forwarding indices",Sanming Zhou,FT
FT110100631,2015,Langdon,Poor social functioning in schizophrenia: understanding its causes and developing better treatments,Robyn A Langdon,FT
FT110100632,2015,Levey,"An Australian dilemma: liberal democracy, cultural diversity and the quest for national identity",Geoffrey B Levey,FT
FT110100635,2015,Lopata,Molecular and immunological approaches to managing Australia's seafood allergy epidemic,Andreas L Lopata,FT
FT110100639,2015,Blake,Measuring the physics of the universe with Australian galaxy surveys,Christopher A Blake,FT
FT110100642,2015,Wallace,Reconceiving the queer public sphere: an interdisciplinary analysis of same-sex couple domesticity,Lee M Wallace,FT
FT110100646,2015,McLeod,"Youth identity and educational change in Australia since 1950: digital archiving, re-using qualitative data and histories of the present",Julie E McLeod,FT
FT110100658,2015,Fine,"Sexism in scientific and pseudo-scientific explanations of sex inequality: an empirical, ethical and educative approach",Cordelia Fine,FT
FT110100665,2015,Pryke,Adapting to a changing world: mothers as drivers of evolutionary change,Sarah R Pryke,FT
FT110100680,2015,Macdonald,The science and engineering of defects and impurities in photovoltaic silicon,Daniel H Macdonald,FT
FT110100685,2015,Belousova,Dating down under: resolving Earth's crust - mantle relationships,Elena Belousova,FT
FT110100686,2015,Strazdins,Addressing time scarcity: feasible strategies for a healthy future,Lyndall Strazdins,FT
FT110100690,2015,Horvath,Reaping the patriotic whirlwind: managed nationalism and the rise of militant xenophobia in Russia,Robert G Horvath,FT
FT110100698,2015,Solomon,The identification of Mycosphaerella graminicola effectors that promote pathogenicity on wheat,Peter S Solomon,FT
FT110100711,2015,Losic,Carbon nanotube based chromatography,Dusan Losic,FT
FT110100721,2015,McAdam,Moving with dignity: a human rights approach to slow-onset climate change-related displacement and relocation in the Pacific,Jane McAdam,FT
FT110100724,2015,McGuigan,Understanding phenotypes: contributions from studying mutations in a model organism,Katrina L McGuigan,FT
FT110100726,2015,Calamante,Advanced magnetic resonance imaging methods for the characterisation of brain structure and function,Fernando Calamante,FT
FT110100728,2015,Borger,Towards a new concrete theory of cohomology: a fundamental concept in geometry,James M Borger,FT
FT110100729,2015,Smith,Bayesian copula modelling of multivariate dependence: getting to grips with data that is far from normal,Michael S Smith,FT
FT110100733,2015,Ezaz,Discovering sex determining genes in a reptile with genetic and environmental sex determination,Tariq Ezaz,FT
FT110100743,2015,Zucker,Building galaxies in our backyard: satellites and stellar streams in the Local Group,Daniel B Zucker,FT
FT110100746,2015,Kellett,A general framework for the stability and robustness of dynamical systems,Christopher M Kellett,FT
FT110100752,2015,Solowij,"Cannabis and the brain: the good, the bad and the unknown",Nadia Solowij,FT
FT110100753,2015,Forbes,Establishing an accurate chemical volatile profile of decomposition for use in victim recovery in mass disaster and forensic investigations,Shari L Forbes,FT
FT110100754,2015,Fu,High performance compound semiconductor nanowire optoelectronic devices,Lan Fu,FT
FT110100757,2015,Smyth,The high conflict post-divorce shared-time family,Bruce M Smyth,FT
FT110100760,2015,O'Mullane,Surface modification of semiconducting organic charge transfer complexes with metal nanoparticles to create a new class of multifunctional materials,Anthony P O'Mullane,FT
FT110100768,2015,Stasch,New reactivity from unusual main group compounds,Andreas Stasch,FT
FT110100793,2015,McInerney,Palaeoclimate reconstructions from the isotopic signatures of fossilised leaf waxes,Francesca A McInerney,FT
FT110100800,2015,Wang,Lithium-air battery: a green energy source for the sustainable future,Guoxiu Wang,FT
FT110100805,2015,Holcombe,Global Indigenous rights and local effect in Central Australia: tracing relations of power and locating potentialities,Sarah E Holcombe,FT
FT110100831,2015,Harrich,Regulation of human immunodeficiency virus type 1 (HIV-1) replication by viral and cellular proteins,David Harrich,FT
FT110100836,2015,Kikuchi,Dissecting endocardial signals required for cardiac muscle regeneration in zebrafish,Kazu Kikuchi,FT
FT110100851,2015,Williams,Developing a paradigm shift in new pharmaceutical and agrochemical design,Craig M Williams,FT
FT110100853,2015,Choi,A silicon-compatible light source on a silicon-on-insulator platform,Duk-Yong Choi,FT
FT110100854,2015,Weller,Regional dimensions of the transition to a low carbon economy,Sally A Weller,FT
FT110100871,2015,Niemeyer,Deliberative democracy and climate change: building the foundations of an adaptive system,Simon J Niemeyer,FT
FT110100875,2015,Bibby,Enhanced algal biofuel production: optimising photosynthesis in Australian strains of marine algae,Thomas S Bibby,FT
FT110100884,2015,Bartlett,Determining the role of neuronal nicotinic acetylcholine receptor subunits in the development of addictive behaviours,Selena E Bartlett,FT
FT110100887,2015,Scott,Neural mechanisms of motor learning,Ethan K Scott,FT
FT110100889,2015,McCormack,Studying precancerous stem cells that cause T cell leukaemia,Matthew P McCormack,FT
FT110100891,2015,Coultas,Determining the molecular regulation of blood vessel development and angiogenesis,Leigh Coultas,FT
FT110100896,2015,Small,Complex dynamical systems: inferring form and function of interacting biological systems,Michael Small,FT
FT110100909,2015,Colyvan,Mathematical explanation,Mark Colyvan,FT
FT110100919,2015,Sellars,Solid-state quantum communication technology,Matthew J Sellars,FT
FT110100924,2015,Molina Terriza,Understanding nature with twisted photons,Gabriel Molina Terriza,FT
FT110100925,2015,Mobli,Automated structural analysis of proteins by nuclear magnetic resonance (ASAP-NMR): a leap forward in structural studies of proteins using NMR spectroscopy,Mehdi Mobli,FT
FT110100951,2015,Sgro,Integrating evolution and plasticity into predictions of population persistence in a changing climate: adaptation or extinction?,Carla M Sgro,FT
FT110100957,2015,Thompson,Explaining biodiversity,Ross M Thompson,FT
FT110100972,2015,Coin,Development of population-level algorithms for modelling genomic variation and its impact on cellular function in animals and plants,Lachlan J Coin,FT
FT110100990,2015,Cummins,"Decoding the rules of fate, attraction and cell migration in perciform fish",Scott F Cummins,FT
FT110100996,2015,Young,An attack from all angles! Multiphase particle systems that target respiratory infection,Paul M Young,FT
FT110101005,2015,Crozier,"Culture-bound syndromes, koro, and the emergence of 'cosmopolitan' psychiatry",Ivan Crozier,FT
FT110101007,2015,Heinrich,The new medical body in contemporary Chinese imaginaries,Larissa N Heinrich,FT
FT110101036,2015,Brown,Closing the gap in Aboriginal maternal and child health outcomes,Stephanie J Brown,FT
FT110101037,2015,Pelusi,Broadband compensation of nonlinear signal distortion in optical fibre communications,Mark D Pelusi,FT
FT110101038,2015,Chon,Image correlation spectroscopy on gold nanorod based plasmonic random media for nanophotonic applications,James W Chon,FT
FT110101044,2015,Bremner,Supra-classical quantum simulation in physically restricted models of quantum computation,Michael J Bremner,FT
FT110101046,2015,McKenna,Australia: the search for a foundational history,Mark B McKenna,FT
FT110101048,2015,Ulett,New models as tools for defining mechanisms of microbe survival in the urogenital tract,Glen C Ulett,FT
FT110101049,2015,Hammond,Advancing our understanding of plant responses to low phosphorus availability beyond the transcriptome,John P Hammond,FT
FT110101050,2015,Gerrans,The emotional construction of self representation,Philip S Gerrans,FT
FT110101052,2015,Kewley,The formation and evolution of galaxies: breaking ground with new Australian technology,Lisa J Kewley,FT
FT110101065,2015,Fitzpatrick,"The resilience of property: inundation, displacement and local relocation in the Asia-Pacific",Daniel J Fitzpatrick,FT
FT110101098,2015,de Chazal,Minimally invasive monitoring of sleep for disease management,Philip de Chazal,FT
FT110101117,2015,Hutmacher,Frontiers in bone and joint regeneration,Dietmar W Hutmacher,FT
FT110101119,2015,Lu,Mapping China's urban crisis: the politics of land and resettlement,Duanfang Lu,FT
FT120100004,2016,Dr Christopher Fogwill,Understanding the drivers and impacts of long-term Antarctic Ice Sheet change: An integrated high-resolution field and modelling approach,Dr Christopher Fogwill,FT
FT120100008,2016,Dr Terence O'Kane,The stability and predictability of the Southern Hemisphere coupled ocean-atmosphere climate system.,Dr Terence O'Kane,FT
FT120100009,2016,Dr Deborah Warr,"Building social infrastructure in settings of locational disadvantage: an integrated approach to improving social, health and wellbeing outcomes",Dr Deborah Warr,FT
FT120100010,2016,Dr Archil Kobakhidze,In search of the  origin of mass at the Large Hadron Collider ,Dr Archil Kobakhidze,FT
FT120100013,2016,Dr Joshua Mylne,Genetic evolution of plant proteins with biomedical applications,Dr Joshua Mylne,FT
FT120100020,2016,A/Prof Amanda Barnier,Why Remembering Together Is Crucial As We Age,A/Prof Amanda Barnier,FT
FT120100025,2016,A/Prof Gary Froyland,A probabilistic and geometric understanding of transport and metastability in mathematical geophysical flows,A/Prof Gary Froyland,FT
FT120100026,2016,Dr Catherine Mills,A new understanding of responsibility in the ethics of human reproduction,Dr Catherine Mills,FT
FT120100027,2016,A/Prof Leonie Heilbronn,Examining the links between obesity and insulin resistance,A/Prof Leonie Heilbronn,FT
FT120100030,2016,Dr Paul Adlard,Prevention of age-related learning and memory dysfunction with novel compounds,Dr Paul Adlard,FT
FT120100032,2016,Prof Shahram Akbarzadeh,Islam in Iran's Foreign Policy: Central Asia and Afghanistan,Prof Shahram Akbarzadeh,FT
FT120100033,2016,Dr Paul Dux,The multitasking brain: Training and individual differences,Dr Paul Dux,FT
FT120100034,2016,A/Prof Christopher Vale,Two-dimensional Fermi superfluids - Understanding frictionless flow in flatland,A/Prof Christopher Vale,FT
FT120100036,2016,Dr John Bamberg,Finite geometry from an algebraic point of view,Dr John Bamberg,FT
FT120100039,2016,Dr Daniel Hatters,Defining the cellular impacts of protein aggregation in neurodegenerative disease with an aggreomics platform,Dr Daniel Hatters,FT
FT120100045,2016,Dr Todd Oliynyk,Averaging the Universe: a mathematical analysis of the influence of small scale inhomogeneities on the evolution of the Universe,Dr Todd Oliynyk,FT
FT120100048,2016,Dr James Weller,"Genetics, genomics and evolution of flowering time control in legumes",Dr James Weller,FT
FT120100053,2016,A/Prof Emery Schubert,The cognitive power of music,A/Prof Emery Schubert,FT
FT120100056,2016,Dr Onisha Patel,A molecular and functional investigation of innate-like T cells of the immune system ,Dr Onisha Patel,FT
FT120100057,2016,Dr Sergiy Shelyag,Numerical modelling of the solar atmosphere: bridging theory with observations,Dr Sergiy Shelyag,FT
FT120100060,2016,Prof Pablo Moscato,Memetic algorithms for multiobjective optimisation problems in bioinformatics,Prof Pablo Moscato,FT
FT120100067,2016,Dr Wenhui Duan,Novel cement-graphene oxide composite: Understanding its composite structure via nano-mechanics based modelling and experimental tests,Dr Wenhui Duan,FT
FT120100069,2016,Dr Jane Ford,Tracking blood and blood products for a healthy start to life,Dr Jane Ford,FT
FT120100073,2016,Prof Paul Low,From Beaker to Bit: New Platforms for Molecular Electronics,Prof Paul Low,FT
FT120100086,2016,Dr Cheryl Shoubridge,Understanding the molecular mechanisms of intellectual disability,Dr Cheryl Shoubridge,FT
FT120100093,2016,Dr Kate Senior,Youth Futures in the Northern Territory: Developing a research focus on the health and quality of life of adolescents,Dr Kate Senior,FT
FT120100095,2016,Dr Gregory Brown,Snakes under stress: integrating ecoimmunology and population ecology to understand how tropical reptiles deal with novel challenges.,Dr Gregory Brown,FT
FT120100096,2016,Dr Cyrille Boyer,Multimodal Polymeric Nanocarriers Designed for the Controlled and Site Specific Delivery of Nitric Oxide,Dr Cyrille Boyer,FT
FT120100097,2016,Dr Catherine Suter,"Epigenetics, environment, and evolution",Dr Catherine Suter,FT
FT120100101,2016,A/Prof Pall Thordarson,Moving Supramolecular Assembly of Functional Systems into Water,A/Prof Pall Thordarson,FT
FT120100102,2016,Prof Lyndsey Nickels,Developing better treatments for language disorders,Prof Lyndsey Nickels,FT
FT120100110,2016,Dr Nicole Bell,Frontiers in Particle and Astroparticle Physics ,Dr Nicole Bell,FT
FT120100114,2016,Prof Justin O'Brien,Measuring and Evaluating Performance in Securities Market Regulation: A Comparative Study ,Prof Justin O'Brien,FT
FT120100120,2016,A/Prof Madeleine Beekman,Social insects as model systems in complexity science,A/Prof Madeleine Beekman,FT
FT120100127,2016,Dr Julia Martinez,"Networks and Narratives: traffic in women and girls in the Asia Pacific region, 1865-1940.",Dr Julia Martinez,FT
FT120100130,2016,Dr Murray Peel,Hydrologic modelling for a changing world,Dr Murray Peel,FT
FT120100132,2016,Dr Michael Samuel,How do mechanical cues regulate tissue renewal and tumour progression?,Dr Michael Samuel,FT
