GRANT_ID,GRANT_ROLE,DW_INDIVIDUAL_ID,SOURCE_INDIVIDUAL_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,FULL_NAME,ROLE_START_DATE,ROLE_END_DATE,SOURCE_SYSTEM
153711,CID,DW0042375,RMIS213376,Prof,Simon,Robert,Finfer,Prof Simon Finfer,12-Feb-01,31-Dec-03,RMIS
402643,CIC,DW0042375,RMIS213376,Prof,Simon,Robert,Finfer,Prof Simon Finfer,17-Jan-06,31-Dec-08,RMIS
458612,CID,DW0042378,RMIS96203,,John,,Finlay-Jones,John Finlay-Jones,11-Jan-07,31-Dec-09,RMIS
275546,CIB,DW0042378,RMIS96203,,John,,Finlay-Jones,John Finlay-Jones,12-Dec-03,31-Dec-06,RMIS
229920,CIB,DW0042378,RMIS96203,,John,,Finlay-Jones,John Finlay-Jones,20-Dec-02,31-Dec-05,RMIS
1029492,CIF,DW0042396,5012039,Prof,Gerry,Joseph,Fitzgerald,Prof Gerry Fitzgerald,1-Feb-13,31-Dec-16,RGMS
614290,CIA,DW0042396,5012039,Prof,Gerry,Joseph,Fitzgerald,Prof Gerry Fitzgerald,1-Jan-09,31-Dec-10,RGMS
436710,CIA,DW0042400,RMIS373905,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,7-Feb-07,31-Dec-09,RMIS
546105,CIA,DW0042400,5011280,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,1-Jan-09,30-Jun-12,RGMS
606907,CIA,DW0042400,5011280,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,1-Jan-10,31-Dec-14,RGMS
143651,CIA,DW0042400,RMIS373905,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,8-Jan-01,31-Dec-03,RMIS
236807,CIA,DW0042400,RMIS373905,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,9-Jan-03,31-Dec-05,RMIS
314500,CIA,DW0042400,RMIS373905,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,12-Jan-05,31-Dec-09,RMIS
502910,CIB,DW0042400,5011280,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,1-Jan-08,30-Jun-13,RGMS
546242,CID,DW0042400,RMIS373905,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,28-Jan-09,31-Dec-09,RMIS
1041890,CIA,DW0042400,5011280,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,1-Jan-13,31-Dec-15,RGMS
1002574,CIA,DW0042400,5011280,Prof,Paul,Bernard,Fitzgerald,Prof Paul Fitzgerald,1-Jan-11,31-Dec-13,RGMS
1013576,CIA,DW0042407,5026609,Dr,Judy,Jeanette,Fleiter,Dr Judy Fleiter,1-Jan-11,29-Jun-15,RGMS
513103,CIF,DW0042410,5014644,Prof,Richard,,Fleming,Prof Richard Fleming,1-Jul-08,30-Jun-13,RGMS
568787,CID,DW0042410,5014644,Prof,Richard,,Fleming,Prof Richard Fleming,1-Jan-09,30-Jun-12,RGMS
219164,CIA,DW0042411,RMIS226011,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,5-Nov-01,31-Dec-01,RMIS
349570,CIC,DW0042411,5018819,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,1-Jan-05,31-Dec-10,RGMS
627213,CID,DW0042411,5018819,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,1-Jan-10,31-Dec-12,RGMS
1029613,CIA,DW0042411,5018819,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,1-Jan-12,31-Dec-14,RGMS
1067363,CIA,DW0042411,5018819,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,1-Jan-14,31-Dec-18,RGMS
399137,CID,DW0042411,RMIS226011,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,17-Jan-06,31-Dec-08,RMIS
332202,CIA,DW0042411,RMIS226011,A/Pr,Vicki,Jane,Flenady,A/Pr Vicki Flenady,14-Feb-05,31-Dec-06,RMIS
565080,CIB,DW0042413,5014645,Dr,Janice,Mary,Fletcher,Dr Janice Fletcher,1-Jan-09,31-Dec-11,RGMS
458797,CIG,DW0042416,5014661,Dr,Penelope,,Flett,Dr Penelope Flett,1-Jan-07,31-Dec-10,RGMS
351736,CIA,DW0042425,RMIS3386297,Dr,Amanda,L,Foley,Dr Amanda Foley,2-Feb-05,31-Dec-07,RMIS
1045997,CIG,DW0042426,5014663,Dr,Debra,Louise,Foley,Dr Debra Foley,1-Oct-12,30-Sep-17,RGMS
165725,CIA,DW0042432,RMIS682223,,Suriya,,Foran,Suriya Foran,22-Jan-01,31-Dec-01,RMIS
627210,CIA,DW0042433,5014673,A/Pr,Briony,E,Forbes,A/Pr Briony Forbes,1-Jan-10,31-Dec-13,RGMS
104924,CIA,DW0042433,RMIS20408,A/Pr,Briony,E,Forbes,A/Pr Briony Forbes,6-Dec-00,31-Dec-02,RMIS
1069328,CIA,DW0042433,5014673,A/Pr,Briony,E,Forbes,A/Pr Briony Forbes,1-Jan-14,31-Dec-16,RGMS
1011210,CIB,DW0042433,5014673,A/Pr,Briony,E,Forbes,A/Pr Briony Forbes,1-Jan-11,31-Dec-13,RGMS
399169,CIA,DW0042433,RMIS20408,A/Pr,Briony,E,Forbes,A/Pr Briony Forbes,17-Jan-06,31-Dec-08,RMIS
300755,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,12-Jan-04,31-Dec-08,RMIS
307750,CIG,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,13-Oct-04,31-Dec-09,RMIS
351164,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,11-Jan-05,31-Dec-07,RMIS
351161,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,19-Apr-05,31-Dec-07,RMIS
455513,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,23-Apr-07,31-Dec-09,RMIS
1066479,CID,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Sep-14,31-Aug-19,RGMS
1040978,CID,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Nov-12,31-Oct-17,RGMS
633291,CIF,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-10,31-Dec-14,RGMS
569213,CIA,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-09,31-Dec-13,RGMS
510788,CIA,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-08,31-Dec-10,RGMS
510787,CIA,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-08,31-Dec-14,RGMS
401200,CIA,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-06,31-Dec-10,RGMS
351218,CIF,DW0042435,5014666,Prof,John,Frederick,Forbes,Prof John Forbes,1-Jan-05,31-Dec-10,RGMS
980381,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,6-Dec-00,31-Dec-00,RMIS
980380,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,6-Dec-00,31-Dec-00,RMIS
980379,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,6-Dec-00,31-Dec-00,RMIS
100925,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,6-Dec-00,31-Dec-02,RMIS
141711,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,9-Jan-01,31-Dec-03,RMIS
209811,CIA,DW0042435,RMIS62497,Prof,John,Frederick,Forbes,Prof John Forbes,18-Dec-01,31-Dec-04,RMIS
264651,CIA,DW0042438,RMIS2960571,Mrs,Deb,,Ford,Mrs Deb Ford,22-Nov-04,31-Dec-04,RMIS
361651,CIA,DW0042438,RMIS2960571,Mrs,Deb,,Ford,Mrs Deb Ford,24-Aug-05,31-Dec-05,RMIS
241950,CIB,DW0042445,RMIS564599,Dr,Susan,M,Forrest,Dr Susan Forrest,3-Mar-03,31-Dec-05,RMIS
461212,CID,DW0042445,5014683,Dr,Susan,M,Forrest,Dr Susan Forrest,1-Jan-07,31-Dec-12,RGMS
401184,CIC,DW0042445,5014683,Dr,Susan,M,Forrest,Dr Susan Forrest,1-Jan-06,30-Apr-13,RGMS
1022422,CIG,DW0042447,5014691,Prof,Della,A,Forster,Prof Della Forster,1-Sep-12,31-Aug-16,RGMS
1059993,CID,DW0042447,5014691,Prof,Della,A,Forster,Prof Della Forster,1-Jan-14,31-Dec-15,RGMS
433040,CIB,DW0042447,5014691,Prof,Della,A,Forster,Prof Della Forster,1-Jan-07,31-Dec-11,RGMS
1005345,CIA,DW0042447,5014691,Prof,Della,A,Forster,Prof Della Forster,1-Jan-11,31-Dec-14,RGMS
1011070,CIC,DW0042447,5014691,Prof,Della,A,Forster,Prof Della Forster,1-Jan-11,31-Dec-14,RGMS
568905,CIA,DW0042454,5014685,Dr,Rashmi,,Fotedar,Dr Rashmi Fotedar,1-Jan-09,31-Dec-11,RGMS
1055527,CIA,DW0042461,5046245,Mrs,Thuy,Thanh,Frakking,Mrs Thuy Frakking,1-Jan-13,31-Dec-15,RGMS
480109,CIA,DW0042462,5014697,Dr,Kathryn,E,France,Dr Kathryn France,1-Jan-08,31-Aug-11,RGMS
324735,CID,DW0042469,RMIS2388124,Dr,Joseph,,Frasca,Dr Joseph Frasca,23-Dec-04,31-Dec-07,RMIS
464834,CIE,DW0042475,RMIS1659660,E/Pr,Robin,,Fraser,E/Pr Robin Fraser,7-Feb-07,31-Dec-09,RMIS
352343,CIB,DW0042475,RMIS1659660,E/Pr,Robin,,Fraser,E/Pr Robin Fraser,12-Jan-05,31-Dec-07,RMIS
253678,CIB,DW0042475,RMIS1659660,E/Pr,Robin,,Fraser,E/Pr Robin Fraser,20-Dec-02,31-Dec-05,RMIS
352342,CIB,DW0042475,RMIS1659660,E/Pr,Robin,,Fraser,E/Pr Robin Fraser,12-Jan-05,31-Dec-07,RMIS
632667,CIC,DW0042477,5019489,A/Pr,Samantha,,Fraser-Bell,A/Pr Samantha Fraser-Bell,1-Jan-10,31-Dec-12,RGMS
387701,CID,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Jan-06,31-Dec-11,RGMS
569938,CIC,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Jan-09,31-Dec-14,RGMS
631720,CIE,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Sep-09,31-Dec-11,RGMS
1055321,CIA,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Jan-13,31-Dec-14,RGMS
1059012,CIA,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Jan-14,31-Dec-18,RGMS
1071822,CIC,DW0042479,5014710,Prof,Ian,H,Frazer,Prof Ian Frazer,1-Jan-15,31-Dec-19,RGMS
401779,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,28-Sep-06,31-Dec-06,RMIS
351439,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,18-Jan-05,31-Dec-09,RMIS
264429,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,4-Dec-03,31-Dec-08,RMIS
252855,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,3-Mar-03,31-Dec-04,RMIS
1529,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,6-Dec-00,31-Dec-00,RMIS
142902,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,8-Jan-01,31-Dec-02,RMIS
142952,CIB,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,8-Jan-01,31-Dec-03,RMIS
210148,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,14-Dec-01,31-Dec-04,RMIS
990345,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,6-Dec-00,31-Dec-01,RMIS
991041,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,6-Dec-00,31-Dec-01,RMIS
991242,CIA,DW0042479,RMIS13404,Prof,Ian,H,Frazer,Prof Ian Frazer,6-Dec-00,31-Dec-01,RMIS
541920,CIA,DW0042480,5014717,Dr,Ann,Elizabeth,Frazier,Dr Ann Frazier,1-Jan-09,11-Aug-15,RGMS
1022222,CIC,DW0042480,5014717,Dr,Ann,Elizabeth,Frazier,Dr Ann Frazier,1-Jan-12,31-Dec-14,RGMS
433029,CIB,DW0042480,RMIS4543416,Dr,Ann,Elizabeth,Frazier,Dr Ann Frazier,18-Jan-07,31-Dec-09,RMIS
145884,CIA,DW0042484,RMIS681582,Dr,Anthony,J,Freeman,Dr Anthony Freeman,1-Feb-01,31-Dec-04,RMIS
1024459,CID,DW0042485,5014703,Dr,Becky,,Freeman,Dr Becky Freeman,1-Jan-12,31-Dec-14,RGMS
570869,CIB,DW0042485,5014703,Dr,Becky,,Freeman,Dr Becky Freeman,1-Jan-09,30-Apr-13,RGMS
1066217,CIC,DW0042486,5014711,Prof,Brian,James Christopher,Freeman,Prof Brian Freeman,1-Jan-14,31-Dec-16,RGMS
220903,CIA,DW0042487,RMIS681339,,Jeremy,,Freeman,Jeremy Freeman,8-Jan-02,31-Dec-02,RMIS
601003,CIF,DW0042489,5018806,Dr,Frederica,,Fregonese,Dr Frederica Fregonese,1-Jan-10,31-Dec-13,RGMS
219130,CID,DW0042495,RMIS1355828,Dr,Ofra,,Fried,Dr Ofra Fried,31-May-02,31-Dec-05,RMIS
436617,CIB,DW0042496,RMIS4293952,Prof,James,R,Friend,Prof James Friend,16-Mar-07,31-Dec-07,RMIS
1009354,CID,DW0042496,5011286,Prof,James,R,Friend,Prof James Friend,1-Jan-11,31-Dec-13,RGMS
1003806,CIC,DW0042496,5011286,Prof,James,R,Friend,Prof James Friend,1-Jan-11,31-Dec-13,RGMS
1000513,CIB,DW0042496,5011286,Prof,James,R,Friend,Prof James Friend,1-Jan-10,30-Sep-13,RGMS
546238,CIA,DW0042496,RMIS4293952,Prof,James,R,Friend,Prof James Friend,28-Jan-09,31-Dec-09,RMIS
276427,CIA,DW0042518,RMIS2412325,Dr,Stuart,M,Furler,Dr Stuart Furler,12-Dec-03,31-Dec-06,RMIS
237024,CIA,DW0042520,RMIS975907,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,6-Jan-03,31-Dec-06,RMIS
1061786,CIA,DW0042520,5014756,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,1-Jan-14,31-Dec-17,RGMS
1048731,CIA,DW0042520,5014756,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,1-Jan-13,31-Dec-16,RGMS
1021861,CIA,DW0042520,5014756,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,1-Jan-12,31-Dec-14,RGMS
565907,CIB,DW0042520,5014756,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,30-Apr-10,31-Dec-14,RGMS
465103,CIA,DW0042520,5014756,Prof,Belinda,Jane,Gabbe,Prof Belinda Gabbe,1-Jan-07,31-Dec-11,RGMS
569694,CIF,DW0042526,5014758,A/Pr,Lawrence,R,Gahan,A/Pr Lawrence Gahan,1-Jan-09,31-Dec-14,RGMS
284475,CIA,DW0042527,RMIS1444091,,Michelle,,Gahan,Michelle Gahan,8-Jan-04,31-Dec-04,RMIS
194341,CIA,DW0042527,RMIS1444091,,Michelle,,Gahan,Michelle Gahan,7-Jan-02,31-Dec-05,RMIS
570893,CIC,DW0042528,5014736,Dr,Mary,C,Gainford,Dr Mary Gainford,1-Jan-09,31-Dec-12,RGMS
570894,CIF,DW0042528,5014736,Dr,Mary,C,Gainford,Dr Mary Gainford,1-Jan-09,31-Dec-12,RGMS
1051585,CIC,DW0042531,5041229,Prof,Michael,,Gale,Prof Michael Gale,1-Jan-13,31-Dec-15,RGMS
1067696,CIA,DW0042543,5012340,Prof,Daniel,A,Galvao,Prof Daniel Galvao,1-Jan-14,31-Dec-17,RGMS
534409,CID,DW0042543,5012340,Prof,Daniel,A,Galvao,Prof Daniel Galvao,1-Jan-09,31-Dec-12,RGMS
454318,CIA,DW0042544,5014777,Dr,Karyn,L,Galvin,Dr Karyn Galvin,1-Jan-07,31-Dec-11,RGMS
466640,CIA,DW0042546,RMIS4745696,,Siew-Min,,Gan,Siew-Min Gan,7-Feb-07,31-Dec-09,RMIS
566972,CIA,DW0042546,RMIS4745696,,Siew-Min,,Gan,Siew-Min Gan,9-Feb-09,31-Dec-09,RMIS
339476,CIA,DW0042548,RMIS3246530,Prof,Maher,,Gandhi,Prof Maher Gandhi,4-Mar-05,31-Dec-07,RMIS
443028,CIA,DW0042548,5014778,Prof,Maher,,Gandhi,Prof Maher Gandhi,1-Jan-07,31-Dec-11,RGMS
1020325,CIB,DW0042548,5014778,Prof,Maher,,Gandhi,Prof Maher Gandhi,1-Jan-12,31-Dec-14,RGMS
1058993,CIA,DW0042548,5014778,Prof,Maher,,Gandhi,Prof Maher Gandhi,1-Jan-14,31-Dec-16,RGMS
389810,CIB,DW0042548,RMIS3246530,Prof,Maher,,Gandhi,Prof Maher Gandhi,16-Jan-06,31-Dec-08,RMIS
552469,CIA,DW0042548,5014778,Prof,Maher,,Gandhi,Prof Maher Gandhi,1-Jan-09,31-Dec-11,RGMS
511250,CIA,DW0042551,RMIS5553750,,Orla,,Gannon,Orla Gannon,22-Apr-08,31-Dec-09,RMIS
634334,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-10,31-Dec-13,RGMS
1058920,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-14,31-Dec-16,RGMS
1042368,CID,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-13,31-Dec-15,RGMS
1042446,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-13,31-Dec-15,RGMS
1006636,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-11,31-Dec-14,RGMS
634304,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-10,31-Dec-14,RGMS
572578,CIA,DW0042552,5014786,Prof,Ruth,,Ganss,Prof Ruth Ganss,1-Jan-09,31-Dec-12,RGMS
458627,CIA,DW0042552,RMIS3833729,Prof,Ruth,,Ganss,Prof Ruth Ganss,11-Jan-07,31-Dec-09,RMIS
472628,CIA,DW0042555,5019716,Dr,Xiao-Ming,,Gao,Dr Xiao-Ming Gao,1-Jan-08,31-Dec-10,RGMS
1045140,CIB,DW0042555,5019716,Dr,Xiao-Ming,,Gao,Dr Xiao-Ming Gao,1-Jan-13,31-Dec-15,RGMS
1008137,CID,DW0042559,5014788,Prof,David,K,Gardner,Prof David Gardner,1-Jan-11,31-Dec-13,RGMS
1045602,CIB,DW0042559,5014788,Prof,David,K,Gardner,Prof David Gardner,1-Jan-13,31-Dec-15,RGMS
206501,CID,DW0042562,RMIS1042476,A/Pr,Sarah,P,Garnett,A/Pr Sarah Garnett,14-Dec-01,31-Dec-04,RMIS
457225,CIA,DW0042562,5014782,A/Pr,Sarah,P,Garnett,A/Pr Sarah Garnett,1-Jan-07,31-Dec-11,RGMS
1055892,CIA,DW0042571,5041906,Dr,Robin,,Gasiorowski,Dr Robin Gasiorowski,1-Mar-13,31-Oct-15,RGMS
1062495,CIA,DW0042574,5018842,Dr,Justine,Megan,Gatt,Dr Justine Gatt,1-Jan-14,31-Dec-17,RGMS
458768,CIC,DW0042588,5014804,Prof,Elizabeth,A,Geelhoed,Prof Elizabeth Geelhoed,1-Jan-07,31-Dec-13,RGMS
1066242,CIC,DW0042588,5014804,Prof,Elizabeth,A,Geelhoed,Prof Elizabeth Geelhoed,1-Jan-14,31-Dec-17,RGMS
1011995,CIC,DW0042588,5014804,Prof,Elizabeth,A,Geelhoed,Prof Elizabeth Geelhoed,1-Jan-11,31-Dec-14,RGMS
572558,CIE,DW0042588,5014804,Prof,Elizabeth,A,Geelhoed,Prof Elizabeth Geelhoed,1-Jan-09,31-Dec-12,RGMS
513781,CIE,DW0042588,5014804,Prof,Elizabeth,A,Geelhoed,Prof Elizabeth Geelhoed,1-Jan-08,31-Dec-12,RGMS
1004392,CIA,DW0042590,5020245,Dr,Ingrid,Catharina,Gelissen,Dr Ingrid Gelissen,1-Jan-11,31-Dec-14,RGMS
1058094,CIC,DW0042595,5022960,A/Pr,Andrew,,Georgiou,A/Pr Andrew Georgiou,1-Jan-14,31-Dec-16,RGMS
1042635,CIB,DW0042595,5022960,A/Pr,Andrew,,Georgiou,A/Pr Andrew Georgiou,1-Aug-13,31-Jul-16,RGMS
540403,CIF,DW0042599,5014814,A/Pr,Lajos,,Gera,A/Pr Lajos Gera,1-Jan-09,31-Dec-11,RGMS
519236,CIE,DW0042602,5014822,Dr,Karen,M,Gerard,Dr Karen Gerard,1-Jan-08,30-Jun-12,RGMS
197801,CIB,DW0042606,RMIS501892,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,1-Feb-02,31-Dec-04,RMIS
251668,CIA,DW0042606,RMIS501892,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,20-Dec-02,31-Dec-06,RMIS
389867,CIB,DW0042606,RMIS501892,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,16-Jan-06,31-Dec-08,RMIS
403002,CIC,DW0042606,RMIS501892,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,18-Jan-06,31-Dec-06,RMIS
1045346,CIA,DW0042606,5014833,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,1-Jan-13,31-Dec-15,RGMS
509002,CIB,DW0042606,5014833,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,1-Jan-08,31-Dec-11,RGMS
400413,CIE,DW0042606,5014833,A/Pr,Dorota,Maria,Gertig,A/Pr Dorota Gertig,1-Jan-06,30-Apr-13,RGMS
980720,CIA,DW0042608,RMIS4170,,Mary-Jane,,Gething,Mary-Jane Gething,6-Dec-00,31-Dec-00,RMIS
1074954,CIA,DW0042611,5046311,Dr,Roula,,Ghaoui,Dr Roula Ghaoui,13-Feb-14,31-Dec-15,RGMS
1043511,CIB,DW0042613,5014826,Dr,Reena,,Ghildyal,Dr Reena Ghildyal,1-Jan-13,31-Dec-15,RGMS
1027312,CIA,DW0042613,5014826,Dr,Reena,,Ghildyal,Dr Reena Ghildyal,1-Jan-12,31-Dec-14,RGMS
545844,CIA,DW0042613,5014826,Dr,Reena,,Ghildyal,Dr Reena Ghildyal,1-Jan-09,30-Apr-13,RGMS
606407,CIB,DW0042613,5014826,Dr,Reena,,Ghildyal,Dr Reena Ghildyal,1-Jan-10,31-Dec-12,RGMS
141783,CIA,DW0042617,RMIS57499,Prof,Robert,,Gibberd,Prof Robert Gibberd,28-Feb-01,31-Dec-02,RMIS
546096,CIC,DW0042617,5014841,Prof,Robert,,Gibberd,Prof Robert Gibberd,1-Jan-09,31-Dec-14,RGMS
436012,CIE,DW0042617,5014841,Prof,Robert,,Gibberd,Prof Robert Gibberd,1-Jan-07,31-Dec-12,RGMS
1011850,CID,DW0042620,5014850,A/Pr,Peter,,Gibbs,A/Pr Peter Gibbs,1-Jan-11,31-Dec-13,RGMS
489418,CIF,DW0042620,5014850,A/Pr,Peter,,Gibbs,A/Pr Peter Gibbs,1-Jan-08,31-Dec-10,RGMS
1017078,CID,DW0042620,5014850,A/Pr,Peter,,Gibbs,A/Pr Peter Gibbs,1-Jan-11,30-Jun-13,RGMS
1034301,CIE,DW0042620,5014850,A/Pr,Peter,,Gibbs,A/Pr Peter Gibbs,1-Jan-12,31-Dec-16,RGMS
1060804,CIA,DW0042620,5014850,A/Pr,Peter,,Gibbs,A/Pr Peter Gibbs,1-Jan-14,31-Dec-16,RGMS
459,CIA,DW0042628,RMIS43497,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,6-Dec-00,31-Dec-01,RMIS
983627,CIA,DW0042628,RMIS43497,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,6-Dec-00,31-Dec-01,RMIS
229304,CIA,DW0042628,RMIS43497,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,5-Mar-03,31-Dec-06,RMIS
268011,CIB,DW0042628,RMIS43497,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,12-Dec-03,31-Dec-05,RMIS
1027856,CIB,DW0042628,5018829,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,1-Jan-12,27-Feb-15,RGMS
136917,CIA,DW0042628,RMIS43497,Prof,Sandra,Margaret,Gifford,Prof Sandra Gifford,8-Jan-01,31-Dec-02,RMIS
1039420,CIA,DW0042631,5042058,Mrs,Belinda,Gay,Giles,Mrs Belinda Giles,1-Feb-12,31-Jan-15,RGMS
237036,CIA,DW0042635,RMIS1945377,,Jason,,Gill,Jason Gill,6-Jan-03,31-Dec-09,RMIS
1004393,CIB,DW0042637,5014839,A/Pr,James,Andrew,Gillespie,A/Pr James Gillespie,1-Jan-11,31-Dec-14,RGMS
402793,CIC,DW0042637,5014839,A/Pr,James,Andrew,Gillespie,A/Pr James Gillespie,1-Jan-06,31-Dec-12,RGMS
570870,CIE,DW0042637,5014839,A/Pr,James,Andrew,Gillespie,A/Pr James Gillespie,1-Jan-09,31-Jul-11,RGMS
632657,CIE,DW0042643,5018830,Dr,Samantha,L,Ginn,Dr Samantha Ginn,1-Jan-10,31-Dec-13,RGMS
1055808,CIA,DW0042646,5046401,Dr,Sarah,Jean,Glastras,Dr Sarah Glastras,1-Jan-13,31-Dec-15,RGMS
1024081,CID,DW0042647,5039361,Prof,Martin,,Gleave,Prof Martin Gleave,1-Jan-12,31-Dec-14,RGMS
631576,CIB,DW0042655,5012448,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,1-Jan-10,30-Jun-13,RGMS
511189,CIC,DW0042655,5012448,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,1-Jan-08,31-Dec-11,RGMS
454615,CIC,DW0042655,RMIS30825,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,8-Feb-07,31-Dec-09,RMIS
401568,CIB,DW0042655,RMIS30825,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,17-Jan-06,31-Dec-08,RMIS
142956,CIC,DW0042655,RMIS30825,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,8-Jan-01,31-Dec-03,RMIS
981822,CIA,DW0042655,RMIS30825,A/Pr,Glenda,Carolyn,Gobe,A/Pr Glenda Gobe,6-Dec-00,31-Dec-00,RMIS
1044973,CIB,DW0042657,5024205,Dr,Erin,,Godecke,Dr Erin Godecke,1-Jan-13,31-Dec-15,RGMS
3530,CIA,DW0042670,RMIS226366,Prof,Robert,D,Goldney,Prof Robert Goldney,6-Dec-00,31-Dec-01,RMIS
353569,CIE,DW0042670,RMIS226366,Prof,Robert,D,Goldney,Prof Robert Goldney,24-Dec-04,31-Dec-07,RMIS
1007647,CIB,DW0042670,5014884,Prof,Robert,D,Goldney,Prof Robert Goldney,1-Jan-11,31-Dec-13,RGMS
